external_gene_name	entrezgene
AC006504.5	101927151
AC009318.1	100506606
VWA5B2	90113
PLEKHH1	57475
SLC22A10	387775
PPIL6	285755
JTB	10899
UQCR11	10975
LINC01704	646268
GNPNAT1	64841
BOD1L2	284257
NANOG	79923
DPY19L1P1	100129460
CD1D	912
EEF1AKMT4	9718
EEF1AKMT4	110599564
AP001205.1	105375671
GPS1	2873
NDUFB10	4716
GALNT5	11227
SNX31	169166
THPO	7066
CD1A	909
CFAP43	80217
UTP11	51118
GPATCH3	63906
SOWAHD	347454
CD1C	911
CLDN23	137075
CREB3L4	148327
NUDC	10726
AP000770.1	101929011
LCN15	389812
IL4I1	259307
BAP1	8314
CD1B	910
UNC5A	90249
RASA2	5922
POU3F1	5453
SPARCL1	8404
GORASP2	26003
FAM131A	131408
NR0B2	8431
HK3	3101
SMPD2	6610
SP140L	93349
GUCY1A1	2982
PLIN5	440503
ZNF221	7638
FAM222A-AS1	84983
FAM222A	84915
SIGLEC11	114132
BACH2	60468
LRG1	116844
RPL39	6170
FERMT2	10979
CHRD	8646
CELF6	60677
FASLG	356
BUD13	84811
NCOR2	9612
CNOT2	4848
ATF5	22809
TNFSF18	8995
KDF1	126695
FKBP5	2289
NUP62	23636
SLC39A1	27173
DISC1-IT1	104472714
TNFSF4	7292
DNPH1	10591
DISC1	27185
SEM1	7979
AL645568.1	101928673
HEXA-AS1	80072
PRDX6	9588
DMP1	1758
HEXA	3073
SETDB1	9869
TRNP1	388610
DSPP	1834
TENT5B	115572
AL139142.2	339416
SLC9C2	284525
AC005280.2	101928143
IBSP	3381
PTOV1-AS2	101928378
TTBK1	84630
PNKP	11284
NUMB	8650
SHROOM1	134549
MEPE	56955
TEX50	730159
ANKRD45	339416
AC005394.2	100420587
AC079466.1	102724908
EEF1AKMT4-ECE2	9718
EEF1AKMT4-ECE2	110599583
IRF4	3662
KLHL20	27252
SLC9A1	6548
SLC8B1	80024
ABCF3	55324
TTLL4	9654
CPNE4	131034
TMEM141	85014
PARP6	56965
CCDC183-AS1	100131193
ZPR1	8882
DARS2	55157
RABL6	55684
SYCE2	256126
SENP1	29843
CERS2	29956
GCDH	2639
CD1E	913
PITX2	5308
AC008969.1	100128398
PLBD2	196463
ZNF606	80095
PLXNB2	23654
AP2M1	1173
SLC2A14	144195
PFKM	5213
ARMC12	221481
CCDC183	84960
SDS	10993
CENPL	91687
LINC02538	401286
LINC02487	441178
ACOT7	11332
LINC01558	26238
AKT1S1	84335
SDSL	113675
AFDN-DT	653483
LINC01343	339442
MFHAS1	9258
LINC01685	105378656
ZSCAN1	284312
UQCRQ	27089
AL928921.2	100506022
AL590381.1	101928523
GDF9	2661
RPS27	6232
SMC2-AS1	101928550
TRPV4	59341
MYCBP	26292
TCL1A	8115
LHX5	64211
GJA9-MYCBP	100527950
CEP41	95681
LHX5-AS1	104355219
AL139260.1	105378663
LINC01234	100506465
RHBDL2	54933
TUNAR	100507043
PSMD2	5708
RRAGC	64121
GSTM2	2946
EXTL2	2135
GAS5-AS1	100506046
ZBTB37	84614
C14orf132	56967
ABCA5	23461
GJA9	81025
NUP210L	91181
GAS5	60674
KCNK6	9424
FCHO1	23149
BDKRB2	624
NDNF	79625
KPNA3	3839
AC006213.1	101928063
NELFCD	51497
BDKRB1	623
ZNF155	7711
EZR-AS1	101409257
AC079117.1	101927907
EZR	7430
LRRTM4	80059
KHDC1L	100129128
KHDC1	80759
GSTM4	2948
NEUROD2	4761
FAM220A	84792
GSKIP	51527
TENT4A	11044
ZNF230	7773
OVCH1-AS1	101055625
PDLIM1	9124
OVCH1	341350
PRO1804	100133319
ATG2B	55102
AC067968.2	105372414
RBM19	9904
ABCA10	10349
SLC30A7	148867
GSTM1	2944
SLC25A33	84275
ZNF223	7766
RPE65	6121
OR10T2	128360
DDHD1	80821
ZNF284	342909
OR10K2	391107
ZNF222	7673
OR10K1	391109
AK7	122481
OSTCP1	202459
SLC35A4	113829
EIF4G1	1981
C6orf99	100130967
AL365440.2	107985213
OR10R2	343406
APBB3	10307
OR6Y1	391112
OR6P1	128366
DLX6	1750
OR10X1	128367
BX248406.1	102725019
DEPDC1-AS1	101927220
MAST2	23139
TAF9B	51616
DLX6-AS1	285987
DEPDC1	55635
CTAGE10P	220429
RSPH3	83861
AC109826.1	101927070
SPRYD7	57213
ANKRD34C	390616
TAGAP	117289
ANKRD34C-AS1	729911
CCNL1	57018
SF1	7536
DPPA5	340168
IMPDH1	3614
TBX5	6910
SPTA1	6708
AIP	9049
TMTC1	83857
ZSCAN18	65982
MAP3K7	6885
MAP3K19	80122
XPO1	7514
KIAA1211L	343990
AC093157.1	102606465
TBX5-AS1	255480
DPH5	51611
OR10Z1	128368
ZNF135	7694
TBX3	6926
PAPOLA	10914
TMED3	23423
AC021092.1	100379224
ZNF225	7768
SCARB1	949
SERPINC1	462
AC107032.2	105369850
ZNF224	7767
GSTO1	9446
CATSPERG	57828
ZNF329	79673
RC3H1	149041
ZDHHC17	23390
RIOX1	79697
ACOT1	641371
FAM214B	80256
AL121983.1	105371620
TPM3	7170
HEATR4	399671
FNDC1	84624
TSNAX	7257
AL356417.2	101929122
TSNAX-DISC1	100303453
CYSLTR1	10800
ZNF274	10782
SLC22A7	10864
S1PR1	1901
RABGAP1L	9910
LINC01307	104355286
AC091951.1	442132
IL23A	51561
LINC01709	105378872
LINC02529	102724053
RPS2	6187
AL078604.2	105378085
KHDC3L	154288
LINC00582	100287814
LINC01707	105378785
OLFM3	118427
SIPA1L2	57568
CRIP3	401262
OOEP	441161
STAT2	6773
DLX5	1749
CGAS	115004
DDX43	55510
LINC01745	105373199
LINC01744	101927683
OR6K2	81448
MAP10	54627
OR6K3	391114
ZNF318	24149
SEMA6B	10501
OR6K6	128371
OR6N1	128372
OR6N2	81442
AKIRIN1	79647
LINC01851	101927926
AC012494.1	101927948
UBC	7316
TNIP3	79931
NTPCR	84284
AL356020.1	101927620
MNDA	4332
NDUFS5	4725
PCNX2	80003
KIAA1024	23251
DOCK8	81704
DHX37	57647
LRRC40	55631
BMP4	652
EPS8L3	79574
LRRC7	57554
KBTBD2	25948
SP100	6672
UIMC1	51720
AL121983.2	102724601
RTL3	203430
GPR52	9293
Z99127.1	101928696
PYHIN1	149628
LPAR4	2846
GSTO2	119391
SOD2	6648
SQSTM1	8878
ACTR8	93973
P2RY10	27334
MRPS14	63931
GSTM3	2947
CACYBP	27101
PABPC1	26986
ST20	400410
MTHFS	10588
PSMG3	84262
RAC1	5879
CASC6	101929083
PIN1P1	5301
GSTM5	2949
APOF	319
ST20-MTHFS	100528021
PSMG3-AS1	114796
SPP1	6696
AL162742.1	101927472
TNN	63923
AC008393.1	100996419
ITPRIP	85450
ACAT2	39
MAP3K21	84451
TIMELESS	8914
MGAT4B	11282
UPF3B	65109
AL358074.1	51145
KCNK1	3775
CLPSL2	389383
PPP1R1B	84152
TCP1	6950
KIAA0040	9674
VTI1B	10490
SYT17	51760
AFDN	4301
COPG2	26958
KIF17	57576
ARG2	384
SLC35F3	148641
C9orf66	157983
THRIL	102659353
KANK1	23189
BRI3BP	140707
TNR	7143
RDH11	51109
AL355472.1	101927765
COA6	388753
SDHAF3	57001
ZSCAN10	84891
ITPRIPL2	162073
AACS	65985
TARBP1	6894
RP9P	441212
SRSF11	9295
LINC01657	101928751
GPBP1	65056
CFAP58-DT	100505869
CFAP58	159686
MEST	4232
CLPSL1	340204
LINC01354	100506795
AL161646.1	101927523
COP1	64326
ERI1	90459
AL161646.2	105378464
CLPS	1208
ZNF346	23567
IRF2BP2	359948
SLC25A14	9016
LINC00184	100302691
WTAP	9589
AL160408.1	101927787
PITPNM1	9600
LINC01132	100506810
LINC02123	101929261
AL360294.1	100130249
TBC1D9B	23061
LINC02142	105374644
AL391832.2	101927851
LINC00906	148145
LINC00906	102724958
DGUOK	1716
AL590640.1	105376890
LINC01532	100505835
TOMM20	9804
WDTC1	23038
NCAPD2	9918
UQCRFS1	7386
AC007786.1	105372352
SOD2-OT1	100129518
EPHA7	2045
DGUOK-AS1	100874048
LIMK1	3984
AC011474.1	284395
IFI16	3428
BCL2A1	597
VSTM2B	342865
CSRP2	1466
SEPT2	4735
TINF2	26277
SORCS3	22986
CLEC3A	10143
ECE2	9718
PHF7	51533
GLS2	27165
PAPPA2	60676
GPR174	84636
SORCS3-AS1	100505890
ANXA9	8416
FGFR4	2264
ITM2A	9452
MRPL51	51258
AC226154.2	101929530
GUCY1B1	2983
MRNIP	51149
COL11A1	1301
MINDY1	55793
REG3G	130120
FAM117B	150864
ZNF544	27300
ASTN1	460
AC106795.4	728554
LEAP2	116842
SELENOK	58515
TMEM222	84065
GLTP	51228
ELFN1-AS1	101927125
AC020915.3	105372482
ELFN1	392617
MSR1	4481
EIF2B5	8893
ZNF8	7554
SRPK1	6732
ERVK3-1	105372481
FEM1B	10116
ICA1L	130026
TMEM132B	114795
E2F7	144455
HUS1B	135458
EXOC2	55770
LDHAL6B	92483
MYO1E	4643
LINC00939	400084
MIP	4284
LINC02359	101927464
POP4	10775
SPRYD4	283377
LINC02299	105370646
HGC6.3	100128124
ZNF213	7760
AIM2	9447
ANKRD13C	81573
GGPS1	9453
FKBP9	11328
KIF25-AS1	100505879
DLEU7	220107
KIF25	3834
AC007368.1	101927531
DLEU1	10301
HHLA3	11147
TSGA13	114960
CCNB2	9133
LINC02347	100128554
TAC1	6863
PLEKHF1	79156
RBM34	23029
ZBTB24	9841
ZNF205	7755
VRK1	7443
ZSCAN22	342945
LHFPL5	222662
QRFPR	84109
MICAL1	64780
SYTL1	84958
CSF1	1435
ZNF16	7564
FAM81A	145773
GIT2	9815
B3GALNT2	148789
AC006065.4	100996671
PBX3	5090
BRINP2	57795
LINC00618	145249
LINC01645	102724661
PPP1R3B	79660
ACKR1	2532
LINC01741	101928778
TBCE	6905
TMEM201	199953
SNHG9	735301
CADM3-AS1	100131825
CTH	1491
RNF113A	7737
CADM3	57863
NDUFA1	4694
ALG3	10195
CTSZ	1522
FAM241A	132720
TGM1	7051
TLK1	9874
CACNA2D3	55799
SEC16B	89866
DENND6B	414918
LINC02304	105370648
TRIM13	10206
LINC02325	101929241
C19orf12	83636
LINC01788	101927244
LINC02291	100129345
EPHB3	2049
DLEU1-AS1	103689915
KCNRG	283518
LINC01550	388011
LINC02372	440117
RNF151	146310
DLEU7-AS1	100874074
SH2D5	400745
ST13P4	145165
LINC02405	101927592
DLEU2	8847
AC012313.6	105372483
CLCN2	1181
A1BG	1
SLC2A3	6515
C1orf189	388701
A1BG-AS1	503538
ZNF234	10780
FCER1A	2205
ZNF497	162968
LRTM1	57408
CACNA2D3-AS1	100874237
ESRG	790952
CRYZL2P	730102
ATP5F1E	514
LINC02375	101927616
MRPL30	51263
AHI1	54806
REG1B	5968
AHCYL1	10768
KCNG4	93107
CYP27A1	1593
TUBB1	81027
OR10J3	441911
LIPT1	51601
PKD2	5311
REV1	51455
ZNF252P-AS1	286103
OR10J1	26476
CLEC20A	400797
ZNF252P	286101
RASAL2-AS1	100302401
LINC02411	101927637
AL358075.4	8503
AL358075.4	110117499
RASAL2	9462
WWOX	51741
DAGLB	221955
ADCY2	108
AL672043.1	110117498
MYDGF	56005
LINC02393	400087
ZNF837	116412
AL162391.1	101929116
PIK3R3	8503
LINC00507	100862680
RDH12	145226
LINC02441	105370070
LINC02369	100996679
CHMP1B2P	101060146
LINC02368	101927694
TNFAIP8L1	126282
OR10J5	127385
ZFYVE26	23503
TENT5D	169966
WFDC1	58189
TMEM86B	255043
AL513013.1	101928866
TMEM132C	92293
PPP6R1	22870
NAV3	89795
APCS	325
TEX35	84066
AFF4	27125
C5orf30	90355
TSPAN1	10103
KDELR2	11014
CRP	1401
C1orf43	25912
HDLBP	3069
DVL3	1857
TXNDC9	10190
AC092118.1	388282
SLC15A4	121260
C1orf220	400798
AL358075.2	101929626
KIFC3	3801
AC095032.1	101928436
ACOT2	10965
C2orf15	150590
DUSP23	54935
HSPBP1	23640
TSGA10	80705
ACOT4	122970
RALGPS2	55103
MANEA-DT	101927288
HES2	54626
ACOT6	641372
FCRL6	343413
MANEA	79694
TCHP	84260
LINC01342	254099
FUT9	10690
SLC39A4	55630
UFL1	23376
MVB12B	89853
ROBO4	54538
AC116351.3	100506688
ANGPTL1	9068
AK9	221264
GLT1D1	144423
UBAP2L	9898
FAM20B	9917
PRUNE1	58497
RNPC3	55599
SPTAN1	6709
TOR3A	64222
EIF5B	9669
FARSA	2193
AMY2B	280
ARID4B	51742
ZRANB3	84083
PRKAR2B	5577
NSD1	64324
LYG1	129530
FRMD1	79981
ABL2	27
AL590560.1	107985216
SNHG28	284677
LYG2	254773
BNIPL	149428
CFAP45	25790
MRPL18	29074
ZNF226	7769
TTLL10-AS1	100506376
TTLL10	254173
ASIC3	9311
KCNMB4	27345
MITD1	129531
RAB3GAP1	22930
VSIG8	391123
SLAMF8	56833
LINC02038	105374285
FHL5	9457
TMEM132D-AS1	283352
TMEM132D	121256
TMEM132D-AS2	101927735
LINC02418	100190940
RPS5	6193
SMC2	10592
LINC02419	105370078
CAVIN2	8436
MLLT11	10962
FZD10-DT	440119
TMEFF2	23671
ABCB8	11194
CDC42SE1	56882
FZD10	11211
TAGLN2	8407
GPR63	81491
C1orf56	54964
FLNA	2316
GNG4	2786
GABPB2	126626
CEACAM6	4680
CEACAM5	1048
IGSF9	57549
MTRR	4552
CYTH1	9267
ASIC1	41
NDUFAF4	29078
LYST	1130
AC025569.1	105369827
SEMA6C	10500
MED13L	23389
LINC02115	102467212
SOX30	11063
PTGER3	5733
ASNS	440
PTPRB	5787
NUDT12	83594
RAB24	53917
C5orf49	134121
FASTKD3	79072
PHPT1	29085
PRELID3B	51012
C14orf177	283598
AC008505.1	101930276
HP1BP3	50809
PRELID1	27166
DNAJC5B	85479
AJM1	389813
MAMDC4	158056
AP1M2	10053
ZRANB2	9406
MXD3	83463
ABCG2	9429
EIF4H	7458
SLAMF9	89886
DNAL1	83544
C5orf52	100190949
LINC01133	100505633
NID1	4811
BCL11B	64919
PNMA1	9240
IPO8	10526
ZNF831	128611
PIGM	93183
KLHL32	114792
KCNK9	51305
KCNJ10	3766
BRWD3	254065
PRKAG3	53632
LINC00173	100287569
RIMBP2	23504
ZNF227	7770
GPR137B	7107
TNFRSF18	8784
MAP1LC3B2	643246
THG1L	54974
CEACAM3	1084
TMEM106A	113277
C12orf49	79794
ERO1B	56605
BAZ2A	11176
AL356309.2	105376276
PSMD8	5714
ZNF233	353355
KCNJ9	3765
LYPD4	147719
RNFT2	84900
AL161908.1	105376277
EDN3	1908
CCDC200	100874261
ZNF235	9310
IGSF8	93185
MMS22L	253714
PIK3CD	5293
EDARADD	128178
LMX1B	4010
AL353148.1	105378470
HRK	8739
SCARA3	51435
EDF1	8721
STX2	2054
ELMSAN1	91748
RBMS2	5939
FBXW8	26259
HMGN1	3150
DUS4L	11062
DMRTC2	63946
LSM11	134353
CDK2AP2	10263
PPM1K	152926
AC127164.1	100506551
SCNM1	79005
SCNM1	100534012
ZCCHC10	54819
GGN	199720
TMEM126B	55863
TESC	54997
COG5	10466
AC005520.2	100506476
ATP1A2	477
LINC02332	105370400
TMOD4	29765
TRAF2	7186
DAD1	1603
RAD51B	5890
TESC-AS1	101928244
WNT6	7475
FBXO21	23014
SETD3	84193
TNFAIP8L2	79626
LYSMD1	388695
VPS72	6944
LURAP1	541468
ABHD4	63874
POMGNT1	55624
PNLDC1	154197
GPR22	2845
ZBTB43	23099
ST3GAL6	10402
HBP1	26959
WNT10A	80326
LGALS8-AS1	100287902
TRIM55	84675
HEATR1	55127
RAN	5901
ANKRD13A	88455
WDR34	89891
BRSK1	84446
CDKN3	1033
CLSTN1	22883
ASB8	140461
LINC01907	151475
HSPA4	3308
C12orf76	400073
CAB39	51719
NOS1	4842
TNFRSF4	7293
TBL3	10607
SMARCD1	6602
AL662860.1	105375009
SOAT1	6646
IFT81	28981
NEGR1-IT1	100852409
LGALS8	3964
ZRANB2-AS2	100852410
AC021744.1	105375781
TMEM126A	84233
ABCC10	89845
RPS19	6223
TRAPPC9	83696
MAS1	4142
LINC01494	101928537
PIK3CD-AS1	644997
PIK3CD-AS2	101929074
CDK5R2	8941
VEPH1	79674
AC106772.4	100996325
AMY2A	279
NEGR1	257194
DCBLD2	131566
AL589740.1	101927314
AL035604.1	105378013
LINC00271	100131814
DLK2	65989
LINC02274	100506498
SYNGR3	9143
LAT2	7462
AMY1A	276
CD79A	973
AL133319.1	101928326
NPHS2	7827
ST3GAL6-AS1	100874207
FIG4	9896
NOXO1	124056
POU3F2	5454
AXDND1	126859
ATP1A4	480
CCDC184	387856
CCNE1	898
CCDC85C	317762
KSR2	283455
ARTN	9048
PTX3	5806
SORCS1	114815
ACTBL2	345651
CCNK	8812
HAX1	10456
CASQ1	844
GFER	2671
OR10AD1	121275
LINC02225	101928539
ZFP36L1	677
LINC02101	101928569
GU182339.1	102725023
GU182339.3	553128
AL121987.2	729867
PEA15	8682
FOXQ1	94234
FBXL4	26235
ZNF285	26974
APOA5	116519
TDRD5	163589
ZNF112	7771
AQP10	89872
FOXF2	2295
H1FNT	341567
SPRED3	399473
ZNF229	7772
LMAN2	10960
APOA4	337
PDE7B	27115
ATP8B2	57198
ADGRD1	283383
CLINT1	9685
FAM163A	148753
TOR1AIP2	163590
LINC01360	101927295
AC107067.1	105369192
LRRIQ3	127255
DCAF17	80067
WSB2	55884
ATP2C2	9914
ZFAND6	54469
FBXW5	54461
SIGLEC16	400709
ZNF641	121274
ACTN2	88
TOR1AIP1	26092
METTL8	79828
ATP5F1B	506
CREBZF	58487
IK	3550
RFC5	5985
FAXC	84553
CRH	1392
COQ3	51805
HHIPL1	84439
ADGRD1-AS1	105755954
QARS	5859
CCDC89	220388
IPO13	9670
ATP2C2-AS1	105371374
LINC00967	100505659
RRS1-AS1	100505676
AC099520.1	105379109
MTFR2	113115
ANP32D	23519
RAB9BP1	9366
C12orf54	121273
IL6R	3570
CEP350	9857
C8orf33	65265
MTR	4548
RGS14	10636
PEX19	5824
NDUFA2	4695
ADHFE1	137872
RASGRP4	115727
UNC13B	10497
CD14	929
TMCO6	55374
FPGT-TNNI3K	100526835
VSIG10	54621
VSIG10	101928274
DCAF8	50717
QSOX1	5768
TOPORSLP	105376194
PEBP1	5037
OR13F1	138805
DPH2	1802
OR13C3	138803
OR13C4	138804
SHE	126669
TDRD10	126668
MT1HL1	645745
ATP6V0B	533
MAP3K6	9064
SDF4	51150
RRS1	23212
VXN	254778
FPGT	8790
LINC01257	116437
LHX4	89884
LINC02415	107161159
AC092850.1	100128002
LINC02370	338797
ACBD6	84320
ACBD6	100527964
TAOK3	51347
RYR2	6262
LRRC53	105378803
TNNI3K	51086
OR8S1	341568
OVAAL	148756
AL513550.1	100130890
JMY	133746
PNISR	25957
ITM2C	81618
XPR1	9213
SFSWAP	6433
AL138749.1	105376105
ENTPD5	957
B3GALT6	126792
CYP46A1	10858
LALBA	3906
FOXC1	2296
SLC44A2	57153
AL359924.1	100130331
ZP4	57829
NDUFS1	4719
MAP2K6	5608
UBE2Q1	55585
COQ6	51004
PTGES3	10728
ARHGEF1	9138
ARHGEF1	100505585
MMP17	4326
LINC01139	339535
STX6	10228
FAM98C	147965
CHRM3	1131
UBE2Q1-AS1	100874097
KIAA1614	57710
CHRNB2	1141
CHRM3-AS2	100506915
PCGEM1	64002
CHRM3-AS1	100873984
FOXJ2	55810
C1QTNF12	388581
ULK1	8408
MR1	3140
SUDS3	64426
PLK2	10769
HOMER1	9456
MTO1	25821
FMN2	56776
URI1	8725
LINC02423	105370014
IER5	51278
LINC02439	105370016
LINC01732	101928973
LINC01699	100287948
SRRM4	84530
ALDH6A1	4329
PUS1	80324
AC084880.4	105370024
GREM2	64388
HSPB8	26353
FCN3	8547
LINC00934	144742
AC012507.2	151484
HEPACAM	220296
CD164L2	388611
FAM161B	145483
HEPN1	641654
TMEM233	387890
YWHAZ	7534
EML1	2009
AC002070.1	105370027
GPR55	9290
CCDC60	160777
CACNA1E	777
ZNF410	57862
ASIC5	51802
C3AR1	719
CHRAC1	54108
PRKAB1	5564
GPR3	2827
RGS7	6000
LINC01821	101927406
AC010616.1	390937
ZNF536	9745
CCDC15	80071
EEF1B2	1933
CLEC19A	728276
SLC34A1	6569
AC130456.8	105371113
LINC01790	101927431
CABP2	51475
SPATA3-AS1	348761
TLE1	7088
ADAR	103
SPATA3	130560
LINC00910	100130581
OR13C8	138802
LINC01950	102467213
OR13C5	138799
KANSL2	54934
OR13C2	392376
OR13C9	286362
EFNA5	1946
WASF2	10163
NT5C3A	51251
CAPRIN2	65981
NCSTN	23385
ILF3-DT	147727
LINC01827	105373818
PFN3	345456
FH	2271
USP36	57602
RABGGTA	5875
PTGR2	145482
OR13D1	286365
MEGF9	1955
COPA	1314
F12	2161
ZNF648	127665
NIPSNAP3A	25934
LINC01344	400799
BBOF1	80127
GRK6	2870
BCLAF1	9774
LINC02240	101927460
TLDC1	57707
WDR64	128025
ARL4D	379
GLUL	2752
LINC01435	103695365
KMO	8564
LINC01983	101929697
GPD1	2819
LINC02039	102546228
PRR7	80758
GPR6	2830
CHML	1122
TMEM82	388595
OPN3	23596
SLC25A34	284723
TENT2	167153
PLEKHM2	23207
LINC01834	107985280
ACTN1	87
LRRC41	10489
EXO1	9156
TEDDM1	127670
TJAP1	93643
RAD54L	8438
LINC00272	388719
CYB5B	80777
RGSL1	353299
SPIRE2	84501
APOC3	345
SH3BGRL	6451
CNIH1	10175
GMDS	2762
HMGN5	79366
AGO2	27161
BECN2	441925
MAP1LC3C	440738
C8G	733
LINC01791	107985312
PLD5	200150
WASF1	8936
TSHZ3	57616
RNASEL	6041
EP400	57634
AC011525.2	100507527
RGS16	6004
LINC02227	101927697
LINC01686	284648
LINC01533	100996665
DPP9-AS1	100131094
RGS8	85397
DPP9	91039
AHDC1	27245
UBE2J2	118424
LCN12	286256
FBXL17	64839
EP400P1	347918
FBXW2	26190
DDX51	317781
C2orf72	257407
ERICH3	127254
NPL	80896
CCNT1	904
GMFB	2764
ERICH3-AS1	101927320
SBF1	6305
NHLH1	4807
NOC4L	79050
COX14	84987
VANGL2	57216
CUTALP	253039
CERS5	91012
LINC02361	100996246
NIPSNAP3B	55335
SLC37A2	219855
EBF1	1879
USP45	85015
PSMD5	5711
SLAMF6	114836
LINC01023	100652853
DHX9	1660
LINC01483	101928122
PPP6R2	9701
CD84	8832
LINC00941	100287314
LRRC73	221424
SLC39A10	57181
XPO5	57510
AC010198.1	645485
SHCBP1L	81626
VRK3	51231
ZNF180	7733
AL591368.1	101927502
GALNT9	50614
TSTD3	100130890
APOA1	335
TEX49	255411
LAMC1	3915
CMYA5	202333
SPATA31D5P	347127
NARF	26502
POLR1C	9533
AL158154.2	105376108
APOA1-AS	104326055
SPATA31D4	389761
ADCY6	112
LAMC2	3918
SPATA31D3	389762
SIK3	23387
GRAMD2B	65983
LINC01455	105616916
SLAMF1	6504
BCAP29	55973
CD48	962
NMNAT2	23057
AC148477.1	101928416
YIPF3	25844
SLAMF7	57823
BNIP2	663
ATP1A3	478
OCM2	4951
AL591885.1	339529
SCNN1D	6339
ZBTB18	10472
LINC01497	102723487
AL590483.3	440742
GCNT3	9245
NCF2	4688
KCNN3	3782
AC010624.1	400710
ADSS	159
KCNJ16	3773
ZNF473	25888
GTF2A2	2958
LINC01782	101927411
C1orf100	200159
LINC01028	101928141
SMG7	9887
FBRSL1	57666
COTL1	23406
LMTK2	22853
MTX3	345778
TCF25	22980
CATSPERE	257044
KLHL36	79786
LRCOL1	100507055
BHLHA15	168620
TIMP2	7077
TECPR1	25851
PHACTR3	116154
LY9	4063
CIT	11113
CEP295NL	100653515
POU5F1P3	642559
TNK2	10188
NECAP1	25977
DESI2	51029
RABAC1	10567
NFAT5	10725
MC1R	4157
GMDS-DT	100508120
TUBB3	10381
NACA	4666
B4GALT2	8704
CD244	51744
AC117498.2	100506125
FBLIM1	54751
SMG7-AS1	284649
ARPC5	10092
PMVK	10654
WRB-SH3BGR	106865373
SLC6A9	6536
LCA5L	150082
CLEC4A	50856
RGL1	23179
PBXIP1	57326
HNRNPU	3192
AL121908.1	100506384
FER	2241
HSD17B6	8630
P2RX2	22953
HERC6	55008
ZNF705A	440077
AL645940.1	105375022
SPATA31D1	389763
FAM66C	440078
BICDL1	92558
PRIM1	5557
APOBEC4	403314
AL139220.2	107984948
COLGALT2	23127
THBS4	7060
ZNF507	22847
CCDC24	149473
SH3BGR	6450
CTD-2201I18.1	101929215
TSEN15	116461
TMEM218	219854
ACTN1-AS1	161159
WRB	7485
DHRS1	115817
SLC6A4	6532
CRYZ	1429
DCAF5	8816
SHC1	6464
C1orf21	81563
AC007773.1	400684
DPY19L3	147991
FAM161A	84140
EDEM3	80267
RASEF	158158
ITLN1	55600
TYW3	127253
FGR	2268
FAM129A	116496
PHF19	26147
ILF3	3609
LINC01633	101929069
ITLN2	142683
RNF2	6045
AL354714.1	101928372
LHX8	431707
TEAD2	8463
GALNT16	57452
TRMT1L	81627
TSTD1	100131187
USP10	9100
F11R	50848
HTR2B	3357
SWT1	54823
PSMD1	5707
EXD2	55218
UQCRHL	440567
COX20	116228
FLJ37453	729614
SPEN	23013
CD37	951
IVNS1ABP	10625
POLE	5426
AL451085.2	101928120
MAP7	9053
PYGO2	90780
CACNB3	784
RAB35	11021
ABCA1	19
GS1-279B7.1	100288079
EFCAB2	84288
LINC01350	101929093
AC010643.1	101928295
DKKL1	27120
HMCN1	83872
GCN1	10985
NOP9	161424
TBPL1	9519
TRAF1	7185
BLMH	642
LTB4R2	56413
USF1	7391
CIDEB	27141
DBN1	1627
LTB4R	1241
SLC2A12	154091
ZBTB17	7709
PJA2	9867
RPLP0	6175
SMYD3	64754
DNAH7	56171
TPR	7175
IZUMO2	126123
AC026369.3	105369593
SDR9C7	121214
KLF17	128209
RDH16	8608
KLF18	105378952
LINC01743	255654
TFB2M	64216
PXMP2	5827
AC026369.1	574538
DDX23	9416
PRG4	10216
POU3F4	5456
SERINC5	256987
ANKLE2	23141
CNST	163882
TMEM38A	79041
ANGPTL3	27329
HERC5	51191
SRARP	149563
PGAM5	192111
SCCPDH	51097
PKNOX2-AS1	103695364
OCLM	10896
ODR4	54953
DOCK7	85440
NQO1	1728
EVL	51466
C5	727
ARHGAP30	257106
ZMAT2	153527
WDR55	54853
PDC	5132
DOK3	79930
AL596220.1	102724919
HARS2	23438
COMMD1	150684
PTGS2	5743
NECTIN4	81607
AHCTF1	25909
CCT4	10575
AL591806.1	105371471
PACERR	103752588
PDLIM7	9260
KLHDC9	126823
PXN-AS1	100506649
PLA2G4A	5321
LGALS3BP	3959
PXN	5829
GPR1-AS	101669764
GPR1	2825
CYLC1	1538
DEGS2	123099
NIT1	4817
GPR182	11318
ZBTB39	9880
LINC01701	107985456
ZNF598	90850
FRMD3	257019
BRINP3	339479
PFDN2	5202
ZNF670	93474
SLC44A5	204962
HSPB7	27129
DEDD	9191
ZNF670-ZNF695	100533111
LINC01351	101929120
DND1	373863
ZNF695	57116
LINC01720	440704
HARS	3035
LINC01680	105371660
CLCNKA	1187
ZNF669	79862
C1orf229	388759
ZNF124	7678
CKS1B	1163
MAP3K5	4217
CCNC	892
AL024508.1	101928461
FLAD1	80308
VN1R5	317705
ZNF496	84838
SYCP2	10388
NLRP3	114548
LENEP	55891
TAC3	6866
AC127070.1	101928530
CHFR	55743
ZBTB7B	51043
DCST2	127579
CRISPLD2	83716
SIRT4	23409
PLA2G1B	5319
RPS6KA6	27330
MSI1	4440
MYO1A	4640
SDHAP1	255812
NDUFB1	4707
ACAP3	116983
CPSF2	53981
MAN2A1	4124
ZNF605	100289635
HERC3	8916
OR2B11	127623
GOLGA3	2802
CCDC155	147872
